TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
c_c006052,C01,c006052,1;22;,2022-10-15,2022-10-16,,호남권에 거주하는 39세 이하 커플,1;22;,22;24;26
c_c004096,C06,c004096,1;2;3;4;5;,2022-10-02,2022-10-04,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,1;2;3;4;5;,22;8;21
c_c006880,C02,c006880,1;12;21;3;4;,2022-10-19,2022-10-20,자가용,,1;12;21;3;4;,21;12;1
c_c000601,C04,c000601,1;11;4;7;9;,2022-08-27,2022-08-29,대중교통 등,,1;11;4;7;9;,1;9;11
c_c003358,C02,c003358,22;25;26;4;6;,2022-10-10,2022-10-12,자가용,,22;25;26;4;6;,2;25;22
a_a007416,C06,a007416,13;2;6;9;,2022-10-29,2022-10-30,,수도권 거주 39세 이하 커플,13;2;6;9;,3;6;27
c_c002354,C03,c002354,1;2;22;5;,2022-09-07,2022-09-10,대중교통 등,,1;2;22;5;,21;22;2
c_c006050,C02,c006050,2;22;4;6;,2022-11-01,2022-11-02,,호남권에 거주하는 39세 이하 커플,2;22;4;6;,2;6;21
c_c008965,C07,c008965,1;2;21;4;6;,2022-11-02,2022-11-03,,,1;2;21;4;6;,11;21;22
c_c003336,C02,c003336,1;22;4;6;7;,2022-10-02,2022-10-04,자가용,호남권 외에 거주하는 39세 이하 커플,1;22;4;6;7;,23;3;24
c_c014188,C06,c014188,26;3;5;6;9;,2022-11-12,2022-11-13,,,26;3;5;6;9;,3;5;24
c_c000702,C02,c000702,21;,2022-08-20,2022-08-23,자가용,,21;,21;28;22
c_c002367,C04,c002367,1;10;2;4;7;,2022-09-18,2022-09-19,대중교통 등,,1;10;2;4;7;,1;4;21
c_c014252,C02,c014252,22;6;,2022-11-12,2022-11-13,,,22;6;,3;22;24
c_c003477,C02,c003477,22;4;,2022-10-15,2022-10-17,대중교통 등,,22;4;,1;22;7
c_c002817,C04,c002817,1;22;26;4;6;,2022-09-26,2022-09-29,자가용,,1;22;26;4;6;,5;3;2
c_c012303,C03,c012303,27;4;,2022-11-06,2022-11-07,,,27;4;,22;3;4
c_c007839,C03,c007839,1;2;3;4;6;,2022-10-23,2022-10-25,자가용,,1;2;3;4;6;,2;3;4
c_c010861,C05,c010861,21;24;27;,2022-10-27,2022-10-28,,,21;24;27;,21;6;24
c_c002102,C02,c002102,22;3;,2022-09-28,2022-09-30,자가용,,22;3;,1;3;22
c_c002673,C05,c002673,22;28;3;4;6;,2022-09-20,2022-09-22,자가용,,22;28;3;4;6;,3;22;6
c_c002923,C06,c002923,1;2;3;4;6;,2022-09-29,2022-10-02,자가용,,1;2;3;4;6;,22;7;4
c_c000510,C05,c000510,10;,2022-08-31,2022-09-03,자가용,,10;,10;21;24
c_c002854,C06,c002854,11;22;24;5;7;,2022-09-23,2022-09-25,자가용,,11;22;24;5;7;,11;9;8
a_a001849,C06,a001849,11;2;23;3;4;,2022-09-24,2022-09-25,자가용,,11;2;23;3;4;,1;3;22
c_c006914,C03,c006914,12;3;4;,2022-10-22,2022-10-24,대중교통 등,,12;3;4;,4;2;12
c_c014151,C03,c014151,1;23;26;6;,2022-11-10,2022-11-11,,호남권 외에 거주하는 39세 이하 커플,1;23;26;6;,1;26;23
c_c000402,C05,c000402,12;24;3;8;,2022-08-31,2022-09-02,자가용,,12;24;3;8;,2;3;12
c_c003649,C06,c003649,5;6;7;8;9;,2022-10-01,2022-10-03,자가용,,5;6;7;8;9;,9;11;8
c_c000623,C02,c000623,11;2;3;5;6;,2022-08-23,2022-08-25,대중교통 등,호남권 외에 거주하는 39세 이하 3인 이상 친구,11;2;3;5;6;,2;3;11
c_c001727,C06,c001727,22;23;9;,2022-08-20,2022-08-22,대중교통 등,,22;23;9;,22;23;9
c_c014390,C05,c014390,5;,2022-11-11,2022-11-12,,,5;,5;22;21
c_c000820,C03,c000820,1;2;3;5;6;,2022-08-23,2022-08-27,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;2;3;5;6;,6;2;23
c_c013605,C06,c013605,22;27;3;4;,2022-11-06,2022-11-07,,,22;27;3;4;,4;24;22
c_c002440,C05,c002440,2;24;28;,2022-09-25,2022-09-26,자가용,,2;24;28;,2;24;6
c_c005767,C05,c005767,21;8;,2022-10-09,2022-10-10,자가용,,21;8;,2;8;21
c_c004672,C05,c004672,5;13;28;,2022-10-14,2022-10-15,,,5;13;28;,3;5;13
c_c001743,C03,c001743,12;13;21;3;5;,2022-09-02,2022-09-04,대중교통 등,,12;13;21;3;5;,3;13;12
c_c000105,C05,c000105,2;21;23;4;7;,2022-08-15,2022-08-17,자가용,충청권에 거주하는 40세 이상 3인 이상 친구,2;,3;24;9
c_c001174,C02,c001174,22;6;9;,2022-08-25,2022-08-29,자가용,,22;6;9;,6;22;9
c_c011974,C06,c011974,12;22;3;6;8;,2022-10-30,2022-10-31,자가용,,12;22;3;6;8;,3;12;22
c_c002773,C06,c002773,10;24;27;28;8;,2022-09-20,2022-09-22,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,10;24;27;28;8;,8;27;24
c_c004357,C02,c004357,11;3;4;6;7;,2022-10-02,2022-10-04,대중교통 등,,11;3;4;6;7;,3;4;6
c_c008123,C05,c008123,1;12;2;3;4;,2022-10-29,2022-10-31,자가용,충청권에 거주하는 39세 이하 커플,1;12;2;3;4;,3;22;24
c_c007516,C02,c007516,1;25;4;,2022-10-29,2022-10-31,자가용,,1;25;4;,1;4;25
c_c001113,C06,c001113,21;26;3;,2022-08-27,2022-08-29,자가용,,21;26;3;,3;26;21
c_c011671,C02,c011671,22;,2022-10-30,2022-10-31,자가용,,22;,6;3;22
c_c002736,C05,c002736,2;21;22;6;,2022-09-24,2022-09-26,자가용,,2;21;22;6;,2;6;21
c_c002302,C04,c002302,1;2;3;6;7;,2022-09-16,2022-09-18,자가용,,1;2;3;6;7;,6;1;4
a_a004016,C06,a004016,2;3;6;,2022-10-02,2022-10-03,자가용,,2;3;6;,3;4;9
c_c001889,C03,c001889,22;27;28;3;4;,2022-08-30,2022-09-01,대중교통 등,,22;27;28;3;4;,3;26;12
c_c012030,C03,c012030,1;21;22;6;,2022-10-29,2022-10-31,자가용,,1;21;22;6;,21;6;1
c_c005687,C03,c005687,21;24;6;4;9;12;24;27;21;22;,2022-10-09,2022-10-10,자가용,,21;24;6;4;9;12;24;27;21;22;,21;24;4
b_b005374,C01,b005374,12;13;3;4;6;,2022-10-07,2022-10-09,자가용,,12;13;3;4;6;,4;6;9
c_c012669,C02,c012669,4;,2022-10-30,2022-10-31,자가용,,4;,4;3;24
c_c014393,C03,c014393,22;,2022-11-12,2022-11-13,,,22;,22;24;21
c_c006519,C03,c006519,28;,2022-10-23,2022-10-26,대중교통 등,,28;,28;3;26
c_c005886,C05,c005886,27;28;5;8;9;,2022-10-26,2022-10-27,자가용,,27;28;5;8;9;,2;22;28
c_c003588,C02,c003588,22;,2022-10-01,2022-10-02,자가용,,22;,22;12;9
c_c005644,C05,c005644,11;12;2;3;6;,2022-10-09,2022-10-10,자가용,,11;12;2;3;6;,9;6;26
c_c012627,C03,c012627,3;12;1;6;,2022-11-04,2022-11-06,대중교통 등,,3;12;1;6;,3;22;12
c_c013621,C05,c013621,1;22;26;27;4;,2022-11-04,2022-11-07,대중교통 등,,1;22;26;27;4;,4;26;22
c_c006114,C07,c006114,1;2;22;25;4;,2022-10-14,2022-10-15,,,1;2;22;25;4;,25;9;21
c_c012824,C05,c012824,22;,2022-11-06,2022-11-08,자가용,,22;,21;10;23
c_c008110,C06,c008110,22;26;9;,2022-10-24,2022-10-25,,,22;26;9;,24;26;22
c_c003630,C05,c003630,1;22;5;,2022-10-01,2022-10-03,자가용,,1;22;5;,5;1;22
c_c008828,C03,c008828,2;,2022-10-24,2022-10-25,,,2;,6;2;9
c_c008267,C03,c008267,21;22;28;3;,2022-10-29,2022-10-31,자가용,,21;22;28;3;,28;9;3
c_c009371,C06,c009371,2;,2022-10-30,2022-10-31,,,2;,2;6;11
c_c000792,C06,c000792,13;2;27;3;5;,2022-08-29,2022-09-01,자가용,충청권 외에 거주하는 40세 이상 부부,13;2;27;3;5;,2;13;24
c_c005762,C06,c005762,2;3;4;,2022-10-21,2022-10-22,자가용,,2;3;4;,2;3;1
c_c010919,C06,c010919,2;22;9;,2022-10-30,2022-10-31,,,2;22;9;,22;9;2
c_c001034,C06,c001034,11;3;6;,2022-08-27,2022-08-28,대중교통 등,,11;3;6;,1;3;6
c_c009370,C06,c009370,21;22;3;,2022-10-29,2022-10-30,,,21;22;3;,21;22;3
c_c014414,C05,c014414,3;5;6;,2022-11-12,2022-11-13,,,3;5;6;,3;5;22
c_c001280,C03,c001280,12;2;23;5;9;,2022-08-19,2022-08-22,자가용,,12;2;23;5;9;,5;21;22
c_c000048,C03,c000048,3;4;6;9;,2022-08-07,2022-08-11,자가용,,3;,24;3;4
c_c005207,C06,c005207,6;3;2;,2022-10-02,2022-10-03,자가용,,6;3;2;,3;9;6
c_c001938,C05,c001938,22;28;,2022-09-24,2022-09-26,자가용,,22;28;,8;22;28
c_c001270,C06,c001270,10;23;3;5;,2022-08-28,2022-08-31,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,10;23;3;5;,3;5;10
c_c004955,C02,c004955,2;9;22;11;26;,2022-10-08,2022-10-09,자가용,,2;9;22;11;26;,2;5;11
c_c000063,C03,c000063,21;22;3;4;,2022-08-19,2022-08-21,자가용,,4;,21;24;4
c_c013682,C03,c013682,25;,2022-11-05,2022-11-06,자가용,,25;,25;6;22
c_c002196,C05,c002196,12;26;3;,2022-09-17,2022-09-19,자가용,,12;26;3;,12;26;3
c_c002460,C02,c002460,11;12;2;22;6;,2022-09-30,2022-10-02,대중교통 등,,11;12;2;22;6;,11;22;7
c_c003902,C04,c003902,1;23;6;9;,2022-10-08,2022-10-10,자가용,충청권에 거주하는 39세 이하 커플,1;23;6;9;,6;2;9
c_c006434,C06,c006434,6;23;21;24;13;26;22;7;,2022-11-04,2022-11-06,대중교통 등,,6;23;21;24;13;26;22;7;,3;9;24
c_c007591,C05,c007591,1;12;22;6;,2022-10-29,2022-10-31,자가용,,1;12;22;6;,22;1;4
c_c003846,C05,c003846,21;22;24;5;8;,2022-10-01,2022-10-03,자가용,,21;22;24;5;8;,8;3;6
c_c001202,C01,c001202,1;5;7;,2022-09-03,2022-09-05,대중교통 등,호남권 외에 거주하는 39세 이하 3인 이상 친구,1;5;7;,5;6;7
c_c000689,C03,c000689,22;3;4;,2022-08-19,2022-08-22,자가용,,22;3;4;,22;3;4
c_c005315,C06,c005315,1;4;9;,2022-10-14,2022-10-15,자가용,,1;4;9;,1;3;4
c_c005604,C03,c005604,22;,2022-10-13,2022-10-14,자가용,,22;,22;24;26
c_c001141,C06,c001141,1;2;5;6;7;,2022-08-19,2022-08-22,자가용,,1;2;5;6;7;,26;21;7
c_c002451,C02,c002451,12;22;4;6;,2022-09-17,2022-09-19,자가용,,12;22;4;6;,3;7;13
c_c003653,C02,c003653,12;13;3;6;,2022-09-28,2022-09-30,자가용,,12;13;3;6;,3;13;6
c_c014138,C07,c014138,1;2;21;22;6;,2022-11-09,2022-11-10,,,1;2;21;22;6;,21;26;22
c_c014388,C06,c014388,11;3;4;,2022-11-12,2022-11-13,,충청권에 거주하는 39세 이하 자녀 동반,11;3;4;,3;11;6
c_c012221,C03,c012221,3;4;12;21;22;24;26;27;,2022-10-31,2022-11-01,대중교통 등,,3;4;12;21;22;24;26;27;,21;24;27
c_c014313,C06,c014313,21;8;,2022-11-10,2022-11-11,,,21;8;,8;21;11
c_c003052,C06,c003052,11;12;24;7;9;,2022-09-24,2022-09-26,자가용,,11;12;24;7;9;,11;7;2
c_c013246,C02,c013246,3;4;5;8;22;24;25;26;27;21;,2022-11-03,2022-11-05,자가용,,3;4;5;8;22;24;25;26;27;21;,25;21;5
c_c008798,C03,c008798,3;9;22;,2022-11-05,2022-11-06,,호남권에 거주하는 40세 이상 부부,3;9;22;,3;9;22
a_a005627,C05,a005627,11;,2022-10-15,2022-10-16,,,11;,11;21;24
c_c013120,C03,c013120,2;10;21;22;23;26;27;,2022-11-04,2022-11-05,자가용,호남권에 거주하는 39세 이하 부모 동반,2;10;21;22;23;26;27;,6;24;22
c_c012321,C02,c012321,10;3;5;,2022-11-06,2022-11-07,,,10;3;5;,3;21;2
c_c014359,C03,c014359,2;22;,2022-11-09,2022-11-10,,,2;22;,1;2;6
c_c004038,C06,c004038,22;3;4;5;,2022-10-29,2022-10-30,,,22;3;4;5;,22;26;9
c_c000980,C05,c000980,12;21;22;3;5;,2022-09-08,2022-09-09,자가용,,12;21;22;3;5;,3;5;11
c_c012403,C04,c012403,1;22;23;24;4;,2022-11-05,2022-11-06,,,1;22;23;24;4;,1;10;23
c_c013527,C03,c013527,13;21;6;,2022-11-04,2022-11-06,대중교통 등,,13;21;6;,21;28;1
c_c007946,C07,c007946,21;,2022-10-29,2022-10-30,자가용,,21;,21;27;1
c_c005819,C03,c005819,21;27;6;8;,2022-10-29,2022-10-30,자가용,,21;27;6;8;,1;6;11
c_c008886,C03,c008886,5;26;,2022-10-24,2022-10-25,,,5;26;,5;26;24
c_c012034,C06,c012034,3;13;27;28;,2022-11-04,2022-11-05,자가용,,3;13;27;28;,3;13;28
c_c003076,C03,c003076,12;22;3;6;9;,2022-10-01,2022-10-04,자가용,,12;22;3;6;9;,6;12;2
c_c005182,C03,c005182,1;3;7;28;27;26;23;25;24;22;11;21;13;12;10;9;8;4;6;5;2;,2022-10-15,2022-10-17,자가용,,1;3;7;28;27;26;23;25;24;22;11;21;13;12;10;9;8;4;6;5;2;,10;4;2
c_c004426,C05,c004426,11;21;22;27;5;,2022-10-21,2022-10-23,자가용,,11;21;22;27;5;,21;11;27
c_c002154,C05,c002154,1;22;27;,2022-09-24,2022-09-26,자가용,,1;22;27;,3;22;27
c_c011841,C03,c011841,1;22;24;6;8;,2022-11-06,2022-11-07,자가용,,1;22;24;6;8;,22;6;1
c_c009965,C03,c009965,2;21;22;23;,2022-11-07,2022-11-09,대중교통 등,,2;21;22;23;,2;23;21
c_c010101,C02,c010101,2;22;,2022-10-29,2022-10-30,자가용,,2;22;,3;21;22
c_c006810,C06,c006810,2;5;1;6;11;10;23;24;7;,2022-11-06,2022-11-07,자가용,호남권 외에 거주하는 39세 이하 커플,2;5;1;6;11;10;23;24;7;,1;2;24
c_c002342,C04,c002342,21;22;24;6;,2022-09-17,2022-09-19,자가용,,21;22;24;6;,22;21;24
c_c013829,C06,c013829,22;3;6;9;,2022-11-06,2022-11-07,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,22;3;6;9;,9;22;5
c_c006894,C06,c006894,2;21;26;9;,2022-10-16,2022-10-17,자가용,충청권에 거주하는 39세 이하 커플,2;21;26;9;,9;21;2
c_c008884,C05,c008884,10;13;3;,2022-11-02,2022-11-03,,,10;13;3;,3;10;22
c_c008171,C06,c008171,2;3;12;22;9;,2022-10-21,2022-10-23,대중교통 등,,2;3;12;22;9;,3;12;2
c_c008904,C06,c008904,13;3;,2022-10-27,2022-10-28,,,13;3;,3;6;11
c_c011391,C07,c011391,4;25;,2022-10-30,2022-10-31,자가용,,4;25;,25;26;22
c_c010965,C03,c010965,21;22;26;,2022-11-05,2022-11-06,,,21;22;26;,2;21;22
c_c013124,C04,c013124,1;6;5;22;4;21;2;,2022-11-03,2022-11-04,자가용,,1;6;5;22;4;21;2;,6;1;24
c_c007557,C03,c007557,1;12;22;6;9;,2022-10-22,2022-10-24,자가용,호남권 외에 거주하는 39세 이하 커플,1;12;22;6;9;,9;22;23
c_c008877,C06,c008877,10;,2022-11-06,2022-11-07,,,10;,10;2;22
c_c014320,C04,c014320,22;,2022-11-13,2022-11-14,,,22;,26;22;1
c_c006155,C02,c006155,22;3;,2022-10-25,2022-10-26,자가용,,22;3;,3;21;22
c_c001077,C05,c001077,10;23;,2022-09-04,2022-09-07,자가용,,10;23;,10;23;22
c_c012431,C05,c012431,21;22;26;27;9;,2022-10-29,2022-10-30,,,21;22;26;27;9;,3;22;27
c_c013787,C02,c013787,22;25;4;,2022-11-05,2022-11-06,자가용,,22;25;4;,22;5;4
c_c001426,C05,c001426,23;3;5;,2022-08-21,2022-08-24,자가용,,23;3;5;,5;23;3
c_c006350,C02,c006350,2;3;4;6;9;,2022-10-22,2022-10-23,,호남권에 거주하는 39세 이하 커플,2;3;4;6;9;,6;3;9
c_c002842,C06,c002842,2;21;3;4;6;,2022-09-20,2022-09-22,대중교통 등,,2;21;3;4;6;,2;21;24
c_c014291,C03,c014291,4;22;26;,2022-11-12,2022-11-13,,,4;22;26;,24;22;27
c_c009104,C06,c009104,1;2;22;4;7;,2022-10-23,2022-10-24,자가용,,1;2;22;4;7;,1;4;21
c_c006909,C01,c006909,2;22;25;24;23;22;12;11;10;4;5;3;2;6;,2022-10-21,2022-10-24,대중교통 등,,2;22;25;24;23;12;11;10;4;5;3;6;,3;2;24
c_c009383,C07,c009383,1;2;21;22;26;,2022-11-02,2022-11-03,,,1;2;21;22;26;,2;21;26
c_c014213,C03,c014213,21;22;,2022-11-13,2022-11-14,,,21;22;,21;22;27
c_c012888,C06,c012888,12;13;22;26;,2022-11-05,2022-11-06,자가용,,12;13;22;26;,13;2;12
c_c003981,C05,c003981,1;6;9;,2022-09-30,2022-10-01,자가용,,1;6;9;,9;6;11
c_c003369,C06,c003369,22;24;26;8;,2022-10-04,2022-10-07,자가용,,22;24;26;8;,8;22;24
c_c012762,C06,c012762,2;,2022-11-06,2022-11-07,,호남권 외에 거주하는 39세 이하 커플,2;,2;9;22
c_c002216,C03,c002216,11;3;6;,2022-09-17,2022-09-19,자가용,,11;3;6;,2;3;6
c_c001631,C03,c001631,3;,2022-08-30,2022-08-31,대중교통 등,,3;,3;21;6
c_c002846,C02,c002846,12;3;4;6;7;,2022-10-01,2022-10-04,대중교통 등,,12;3;4;6;7;,2;6;1
c_c005346,C06,c005346,21;22;24;,2022-10-04,2022-10-05,,,21;22;24;,2;24;21
c_c004035,C07,c004035,22;,2022-10-22,2022-10-23,,,22;,22;24;4
c_c003619,C07,c003619,1;2;22;24;7;,2022-10-18,2022-10-20,자가용,,1;2;22;24;7;,2;24;3
c_c002569,C06,c002569,1;2;4;6;9;,2022-09-17,2022-09-19,자가용,,1;2;4;6;9;,2;11;6
c_c002504,C02,c002504,1;22;26;3;,2022-09-08,2022-09-09,자가용,,1;22;26;3;,3;26;12
c_c002922,C02,c002922,13;21;22;3;9;,2022-09-23,2022-09-24,자가용,,13;21;22;3;9;,3;9;22
c_c002906,C03,c002906,22;4;,2022-10-01,2022-10-03,자가용,,22;4;,21;2;5
c_c011393,C03,c011393,1;10;23;3;7;,2022-10-29,2022-11-01,자가용,,1;10;23;3;7;,22;23;7
c_c007532,C03,c007532,1;22;24;26;9;,2022-10-16,2022-10-17,자가용,,1;22;24;26;9;,1;2;9
c_c000706,C03,c000706,12;13;23;3;4;,2022-08-19,2022-08-21,대중교통 등,,12;13;23;3;4;,2;12;3
c_c011345,C03,c011345,22;2;24;,2022-10-29,2022-10-31,대중교통 등,,22;2;24;,2;26;22
c_c012645,C03,c012645,22;7;,2022-11-05,2022-11-07,대중교통 등,,22;7;,3;2;22
c_c003170,C04,c003170,21;4;6;7;9;,2022-10-06,2022-10-09,대중교통 등,,21;4;6;7;9;,2;9;6
c_c006921,C03,c006921,1;22;24;3;,2022-10-23,2022-10-24,자가용,,1;22;24;3;,3;22;1
c_c002911,C03,c002911,12;22;3;,2022-10-01,2022-10-04,자가용,,12;22;3;,3;6;11
c_c005446,C02,c005446,1;2;3;4;6;,2022-10-07,2022-10-09,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;2;3;4;6;,1;12;3
c_c005945,C04,c005945,1;2;,2022-10-24,2022-10-25,자가용,충청권에 거주하는 39세 이하 커플,1;2;,2;1;4
c_c000865,C05,c000865,1;2;27;3;5;,2022-08-28,2022-08-30,자가용,,1;2;27;3;5;,6;5;2
c_c006296,C03,c006296,21;22;27;,2022-10-15,2022-10-16,자가용,,21;22;27;,21;1;4
c_c012249,C05,c012249,22;26;4;6;7;,2022-10-30,2022-10-31,자가용,,22;26;4;6;7;,6;26;4
c_c012625,C06,c012625,22;8;,2022-11-05,2022-11-07,자가용,,22;8;,21;22;24
c_c001788,C06,c001788,10;22;,2022-08-27,2022-08-29,자가용,,10;22;,22;10;23
c_c002774,C06,c002774,3;4;6;,2022-10-02,2022-10-04,자가용,,3;4;6;,13;3;6
c_c001974,C02,c001974,1;22;26;3;,2022-09-24,2022-09-26,자가용,,1;22;26;3;,26;9;22
c_c003396,C03,c003396,21;23;,2022-10-01,2022-10-03,자가용,,21;23;,21;23;13
c_c004648,C06,c004648,10;2;21;22;7;,2022-10-29,2022-10-30,,충청권 외에 거주하는 39세 이하 3인 이상 친구,10;2;21;22;7;,1;2;10
c_c012247,C06,c012247,1;3;4;,2022-11-01,2022-11-02,자가용,,1;3;4;,12;3;24
c_c010970,C06,c010970,22;,2022-10-29,2022-10-30,,,22;,21;22;9
c_c003255,C03,c003255,2;3;6;,2022-10-03,2022-10-05,대중교통 등,호남권 외에 거주하는 39세 이하 3인 이상 친구,2;3;6;,4;23;6
c_c004021,C06,c004021,8;,2022-10-07,2022-10-08,,,8;,7;8;21
c_c008641,C06,c008641,11;12;2;3;4;,2022-10-27,2022-10-29,대중교통 등,,11;12;2;3;4;,6;3;4
c_c014314,C03,c014314,4;,2022-11-13,2022-11-14,,,4;,4;9;1
c_c006778,C05,c006778,12;22;3;4;5;,2022-11-04,2022-11-06,대중교통 등,,12;22;3;4;5;,1;3;5
c_c012008,C06,c012008,22;9;,2022-10-30,2022-10-31,자가용,,22;9;,9;22;21
c_c001250,C06,c001250,10;2;22;23;3;,2022-08-20,2022-08-22,자가용,,10;2;22;23;3;,2;3;6
c_c000224,C04,c000224,1;11;22;23;4;,2022-08-06,2022-08-08,자가용,,4;,23;21;4
c_c002838,C03,c002838,2;21;23;26;5;,2022-10-03,2022-10-05,자가용,,2;21;23;26;5;,2;23;26
c_c006121,C02,c006121,28;,2022-10-17,2022-10-18,,,28;,28;24;21
c_c002215,C02,c002215,12;21;22;3;6;,2022-09-24,2022-09-26,자가용,,12;21;22;3;6;,22;2;12
c_c008721,C06,c008721,21;22;24;26;,2022-10-23,2022-10-24,자가용,,21;22;24;26;,2;22;24
c_c006656,C06,c006656,3;6;,2022-10-15,2022-10-17,대중교통 등,,3;6;,3;24;1
c_c002031,C06,c002031,12;22;24;28;,2022-09-17,2022-09-19,자가용,,12;22;24;28;,28;12;24
c_c010895,C06,c010895,3;6;11;22;24;26;27;,2022-11-05,2022-11-06,,,3;6;11;22;24;26;27;,27;22;6
c_c006566,C03,c006566,12;22;26;4;7;,2022-10-15,2022-10-17,대중교통 등,,12;22;26;4;7;,26;22;1
c_c008673,C03,c008673,28;3;,2022-10-23,2022-10-25,자가용,,28;3;,27;3;6
c_c008864,C06,c008864,10;2;21;4;6;,2022-11-03,2022-11-04,,,10;2;21;4;6;,3;10;21
c_c000204,C04,c000204,1;2;3;4;5;,2022-08-13,2022-08-16,자가용,,1;,1;4;5
c_c014206,C01,c014206,21;,2022-11-11,2022-11-12,,,21;,21;22;4
c_c013406,C06,c013406,3;22;21;,2022-11-05,2022-11-07,대중교통 등,,3;22;21;,3;22;21
c_c003716,C05,c003716,13;26;27;28;3;,2022-10-18,2022-10-20,자가용,,13;26;27;28;3;,26;27;13
c_c006371,C06,c006371,1;27;,2022-10-23,2022-10-24,,,1;27;,1;3;27
c_c013723,C06,c013723,1;13;3;4;22;24;26;,2022-11-05,2022-11-07,대중교통 등,,1;13;3;4;22;24;26;,3;4;22
c_c014174,C02,c014174,21;22;23;24;,2022-11-10,2022-11-11,,,21;22;23;24;,27;24;22
c_c001705,C06,c001705,2;21;22;23;5;,2022-09-03,2022-09-05,대중교통 등,,2;21;22;23;5;,5;21;22
c_c005523,C02,c005523,1;8;21;25;22;24;27;,2022-10-08,2022-10-09,대중교통 등,,1;8;21;25;22;24;27;,25;8;22
c_c009482,C03,c009482,12;22;27;1;2;,2022-10-31,2022-11-01,대중교통 등,,12;22;27;1;2;,22;12;1
c_c008855,C04,c008855,1;2;,2022-11-01,2022-11-02,,,1;2;,2;1;4
c_c009395,C02,c009395,1;13;22;26;3;,2022-11-06,2022-11-07,,,1;13;22;26;3;,1;13;22
c_c011236,C02,c011236,22;24;26;27;6;,2022-10-29,2022-11-01,자가용,,22;24;26;27;6;,3;24;27
c_c010035,C05,c010035,21;22;28;5;,2022-10-29,2022-10-30,자가용,,21;22;28;5;,28;22;21
c_c014222,C06,c014222,2;22;3;4;,2022-11-13,2022-11-14,,,2;22;3;4;,2;1;22
c_c012235,C02,c012235,24;5;26;,2022-11-01,2022-11-02,자가용,,24;5;26;,24;26;5
c_c006100,C03,c006100,9;21;22;26;,2022-10-22,2022-10-23,,,9;21;22;26;,21;22;26
c_c005685,C06,c005685,22;26;6;9;,2022-10-22,2022-10-23,대중교통 등,,22;26;6;9;,3;6;22
c_c010082,C05,c010082,22;5;21;2;3;13;24;,2022-10-26,2022-10-28,자가용,,22;5;21;2;3;13;24;,13;21;22
c_c012417,B03,c012417,10;3;5;,2022-11-13,2022-11-14,,,10;3;5;,3;10;12
c_c009290,C06,c009290,5;,2022-11-04,2022-11-05,,,5;,5;27;28
c_c012786,C01,c012786,6;1;,2022-11-05,2022-11-07,자가용,,6;1;,6;1;22
c_c003075,C02,c003075,12;21;3;,2022-10-01,2022-10-03,대중교통 등,,12;21;3;,3;12;9
c_c010851,C06,c010851,21;22;3;4;,2022-11-05,2022-11-06,,,21;22;3;4;,3;21;22
c_c010832,C06,c010832,1;22;9;,2022-10-29,2022-10-30,,,1;22;9;,9;22;24
c_c012184,C05,c012184,28;7;,2022-10-29,2022-10-31,자가용,,28;7;,28;6;7
c_c002267,C02,c002267,2;3;8;,2022-09-24,2022-09-26,자가용,,2;3;8;,3;8;11
c_c003666,C06,c003666,10;13;21;22;24;,2022-10-15,2022-10-17,자가용,,10;13;21;22;24;,9;21;13
c_c000388,C05,c000388,21;27;28;3;8;,2022-09-02,2022-09-05,자가용,,21;27;28;3;8;,8;9;28
c_c014233,C03,c014233,1;21;22;4;6;,2022-11-12,2022-11-13,,호남권에 거주하는 39세 이하 커플,1;21;22;4;6;,27;26;21
c_c000406,C03,c000406,1;21;6;,2022-08-20,2022-08-21,자가용,,1;21;6;,6;26;27
c_c001530,C06,c001530,21;24;27;3;9;,2022-08-27,2022-08-29,자가용,,21;24;27;3;9;,3;24;5
c_c001058,C03,c001058,21;7;,2022-08-25,2022-08-27,자가용,,21;7;,21;7;6
c_c002086,C06,c002086,12;22;26;3;7;,2022-09-29,2022-10-01,자가용,충청권에 거주하는 40세 이상 3인 이상 친구,12;22;26;3;7;,6;22;2
c_c013674,C06,c013674,3;,2022-11-05,2022-11-06,자가용,,3;,3;6;27
c_c004670,C07,c004670,2;22;,2022-10-03,2022-10-04,,,2;22;,2;22;21
c_c006129,C07,c006129,4;,2022-10-15,2022-10-16,,,4;,4;27;6
c_c014155,C07,c014155,4;,2022-11-12,2022-11-13,,충청권에 거주하는 39세 이하 커플,4;,25;4;22
c_c001227,C03,c001227,11;2;6;,2022-08-26,2022-08-30,자가용,,11;2;6;,2;4;1
c_c005689,C02,c005689,21;28;3;5;,2022-10-30,2022-10-31,,,21;28;3;5;,5;21;28
c_c005896,C02,c005896,3;,2022-10-16,2022-10-17,자가용,,3;,2;4;21
