TRAVEL_ID,recommend_result_place
d_d009541,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '제주 세계자연유산센터', '에코랜드테마파크', '제주조천스위스마을', '거문오름', '제주돌문화공원', '교래자연휴양림', '제주레포츠랜드', '선녀와나무꾼 테마공원']"
d_d003784,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '무민랜드제주', '본태박물관', '파더스가든', '뽀로로앤타요테마파크 제주', '카멜리아힐', '올레야시장']"
d_d000357,"['성산일출봉', '김녕해수욕장', '비자림', '스누피가든', '아쿠아플라넷 제주', '제주현대미술관', '섭지코지', '세화해변', '환상숲곶자왈공원', '드르쿰다in성산']"
d_d011430,"['제주동문재래시장', '제주동문재래야시장', '삼성혈']"
d_d012315,"['제주현대미술관', '노을해안1014', '환상숲곶자왈공원']"
d_d002747,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '에코랜드테마파크', '거문오름', '제주돌문화공원', '제주 세계자연유산센터', '제주조천스위스마을', '교래자연휴양림', '선녀와나무꾼 테마공원', '여미지식물원']"
d_d009718,"['무민랜드제주', '산방산탄산온천', '포도뮤지엄', '신화관 제주신화월드 스카이풀', '한라산아래첫마을', '루나폴', '마라도', '신화워터파크', '뽀로로앤타요테마파크 제주', '카멜리아힐']"
d_d005975,"['협재해수욕장', '한라산아래첫마을', '산방산탄산온천', '9.81파크', '금능해수욕장', '신화워터파크', '카멜리아힐', '무민랜드제주', '제주항공우주박물관', '포도뮤지엄']"
d_d001909,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '천제연폭포', '에코랜드테마파크', '거문오름', '제주관광공사 지정면세점', '중문대포주상절리대', '교래자연휴양림', '제주돌문화공원', '제주 세계자연유산센터']"
d_d005416,"['9.81파크', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '해변산책', '렛츠런파크제주', '한담몰', '제주불빛정원', '사진놀이터', '귤귤스토어']"
d_d002910,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '화순금모래해수욕장', '산방산탄산온천', '9.81파크', '신화관 제주신화월드 스카이풀', '마노르블랑', '카멜리아힐', '해변산책']"
d_d000812,"['스누피가든', '아쿠아플라넷 제주', '성산일출봉', '김녕해수욕장', '섭지코지', '비자림', '세화해변', '드르쿰다in성산', '김영갑갤러리두모악', '스카이워터쇼']"
d_d011314,"['아쿠아플라넷 제주', '표선해수욕장', '성산일출봉', '목장카페 밭디', '섭지코지', '제주민속촌', '붉은오름자연휴양림', '유채꽃프라자', '제주허브동산', '드르쿰다in성산']"
d_d001522,"['우도올레보트', '한라산아래첫마을', '교래자연휴양림', '거문오름', '함덕해수욕장', '화순금모래해수욕장', '드르쿰다in성산', '포도뮤지엄', '성산일출봉', '걸어가는늑대들 전이수갤러리']"
d_d009147,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '제주동문시장', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d009574,"['세화해변', '김녕해수욕장', '스누피가든', '비자림', '9.81파크', '아르떼뮤지엄 제주', '귤귤스토어', '해변산책', '이마트 신제주점', '사진놀이터']"
d_d009829,['제주동문시장']
d_d001935,"['우도올레보트', '김녕해수욕장', '스누피가든', '비자림', '세화해변', '우도산호해변', '김녕미로공원', '삼성혈', '검멀레해변', '스카이워터쇼']"
d_d002732,"['협재해수욕장', '함덕해수욕장', '금능해수욕장', '걸어가는늑대들 전이수갤러리', '한림공원', '거문오름', '에코랜드테마파크', '제주돌문화공원', '제주동문시장', '제주 세계자연유산센터']"
d_d003166,"['제주동문재래시장', '제주동문재래야시장', '삼성혈']"
d_d008184,"['한라산아래첫마을', '포도뮤지엄', '화순금모래해수욕장', '본태박물관', '산방산탄산온천', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '마노르블랑', '세계자동차&피아노박물관', '카멜리아힐']"
d_d002703,"['9.81파크', '해변산책', '한담몰', '항파두리 항몽유적지', '아르떼뮤지엄 제주', '사진놀이터', '렛츠런파크제주', '귤귤스토어', '제주불빛정원']"
d_d006778,"['에코랜드테마파크', '거문오름', '걸어가는늑대들 전이수갤러리', '스누피가든', '세화해변', '함덕해수욕장', '김녕해수욕장', '비자림', '제주돌문화공원', '제주레포츠랜드']"
d_d001764,"['거문오름', '노을해안1014', '에코랜드테마파크', '천제연폭포', '환상숲곶자왈공원', '걸어가는늑대들 전이수갤러리', '함덕해수욕장', '제주현대미술관', '제주돌문화공원', 'ICC제주국제컨벤션센터']"
d_d009139,"['서귀포유람선', '서귀포예술의전당', '기당미술관']"
d_d007594,"['한라산아래첫마을', '산방산탄산온천', '본태박물관', '무민랜드제주', '제주항공우주박물관', '뽀로로앤타요테마파크 제주', '루나폴', '카멜리아힐', '신화관 제주신화월드 스카이풀', '신화워터파크']"
d_d001413,"['걸어가는늑대들 전이수갤러리', '포도뮤지엄', '한라산아래첫마을', '함덕해수욕장', '교래자연휴양림', '본태박물관', '산방산탄산온천', '화순금모래해수욕장', '제주조천스위스마을', '마노르블랑']"
d_d006739,"['스누피가든', '함덕해수욕장', '김녕해수욕장', '세화해변', '비자림', '거문오름', '제주동문시장', '걸어가는늑대들 전이수갤러리', '제주조천스위스마을', '에코랜드테마파크']"
d_d007835,"['한라산아래첫마을', '산방산탄산온천', '본태박물관', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '포도뮤지엄', '카멜리아힐', '무민랜드제주', '뽀로로앤타요테마파크 제주', '신화워터파크']"
d_d010061,['제주동문시장']
d_d003330,"['산방산탄산온천', '포도뮤지엄', '한라산아래첫마을', '쇠소깍', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '카멜리아힐', '파더스가든', '무민랜드제주', '피규어뮤지엄제주']"
d_d004491,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '그리스신화박물관', '서부농업기술센터', '성이시돌목장']"
d_d006014,"['한라산아래첫마을', '본태박물관', '포도뮤지엄', '제주곶자왈도립공원', '산방산탄산온천', '마라도', '카멜리아힐', '제주아트서커스', '신화관 제주신화월드 스카이풀', '피규어뮤지엄제주']"
d_d001747,['제주시민속오일시장']
d_d003795,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '제주동문시장', '윈드1947카트테마파크', '김녕미로공원', '세화민속오일시장', '이마트 신제주점', '스카이워터쇼']"
d_d004238,"['환상숲곶자왈공원', '제주현대미술관', '노을해안1014']"
d_d001159,"['제주월드컵경기장', '이마트 서귀포점']"
d_d007609,"['제주제트 중문점', '아프리카박물관', '거린사슴 전망대', '약천사']"
d_d000305,"['제주동문재래야시장', '제주동문재래시장', '삼성혈']"
d_d003572,"['올레야시장', '제주월드컵경기장', '이중섭미술관', '서귀포매일올레시장', '자구리문화예술공원', '이마트 서귀포점', '이중섭거리', '서복전시관']"
d_d011457,"['노형수퍼마켙', '제주동문시장', '제주국제공항 JDC면세점', '용두암']"
d_d002873,"['아라리오뮤지엄 탑동시네마', '디앤디파트먼트 제주']"
d_d007844,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '서부농업기술센터', '성이시돌목장', '그리스신화박물관']"
d_d012449,"['포도뮤지엄', '한라산아래첫마을', '카멜리아힐', '제주아트서커스', '무민랜드제주', '신화테마파크', '산방산탄산온천', '화순금모래해수욕장', '루나폴', '헬로키티아일랜드']"
d_d001027,"['아쿠아플라넷 제주', '성산일출봉', '9.81파크', '섭지코지', '항파두리 항몽유적지', '드르쿰다in성산', '아르떼뮤지엄 제주', '김영갑갤러리두모악', '해변산책', '휘닉스제주 유민미술관']"
d_d005862,"['협재해수욕장', '금능해수욕장', '제주도립김창열미술관', '한림공원', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d009421,"['제주현대미술관', '노을해안1014', '제주동문시장', '환상숲곶자왈공원']"
d_d004410,"['한라생태숲', '마방목지']"
d_d010606,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d004049,"['성산일출봉', '섭지코지', '드르쿰다in성산', '아쿠아플라넷 제주', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d002253,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '김녕미로공원', '휴애리자연생활공원', '스카이워터쇼', '세화민속오일시장', '이마트 신제주점', '남원큰엉해변']"
d_d001763,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '그리스신화박물관', '서부농업기술센터']"
d_d007500,"['스누피가든', '비자림', '김녕해수욕장', '세화해변', '김녕미로공원', '제주동문시장', '스카이워터쇼', '세화민속오일시장', '이마트 신제주점', '만장굴']"
d_d010336,"['성산일출봉', '아쿠아플라넷 제주', '협재해수욕장', '섭지코지', '금능해수욕장', '드르쿰다in성산', '한림공원', '김영갑갤러리두모악', '신양섭지해수욕장', '휘닉스제주 유민미술관']"
d_d002038,"['9.81파크', '렛츠런파크제주', '아르떼뮤지엄 제주', '해변산책', '한담몰', '제주불빛정원', '항파두리 항몽유적지', '사진놀이터', '귤귤스토어']"
d_d002318,['제주동문시장']
d_d001376,"['걸어가는늑대들 전이수갤러리', '우도올레보트', '성산일출봉', '아쿠아플라넷 제주', '함덕해수욕장', '드르쿰다in성산', '섭지코지', '거문오름', '제주조천스위스마을', '휘닉스제주 유민미술관']"
d_d006709,"['아쿠아플라넷 제주', '드르쿰다in성산', '휴애리자연생활공원', '제주코코몽에코파크', '성산일출봉', '섭지코지', '휘닉스제주 유민미술관', '산물관광농원', '남원큰엉해변', '김영갑갤러리두모악']"
d_d006170,"['제주동문재래야시장', '제주동문재래시장', '삼성혈']"
d_d003313,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '제주 세계자연유산센터', '제주조천스위스마을', '제주돌문화공원', '거문오름', '교래자연휴양림', '제주레포츠랜드', '선녀와나무꾼 테마공원']"
d_d001982,"['스누피가든', '세화해변', '김녕해수욕장', '제주현대미술관', '비자림', '노을해안1014', '스카이워터쇼', '환상숲곶자왈공원', '세화민속오일시장', '김녕미로공원']"
d_d005475,"['수목원테마파크', '한라수목원', '제주국제공항 JDC면세점', '용두암']"
d_d004179,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '신화관 제주신화월드 스카이풀', '카멜리아힐', '파더스가든', '신화워터파크', '무민랜드제주', '뽀로로앤타요테마파크 제주', '본태박물관']"
d_d009270,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '천제연폭포', '휘닉스제주 유민미술관', '제주관광공사 지정면세점', '김영갑갤러리두모악', '중문대포주상절리대', 'ICC제주국제컨벤션센터']"
d_d010490,"['협재해수욕장', '9.81파크', '금능해수욕장', '해변산책', '한림공원', '제주도립김창열미술관', '한담몰', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '성이시돌목장']"
d_d002838,"['한라산아래첫마을', '산방산탄산온천', '신화워터파크', '포도뮤지엄', '신화관 제주신화월드 스카이풀', '카멜리아힐', '제주항공우주박물관', '뽀로로앤타요테마파크 제주', '화순금모래해수욕장', '세계자동차&피아노박물관']"
d_d001598,"['한라산아래첫마을', '산방산탄산온천', '포도뮤지엄', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '본태박물관', '제주항공우주박물관', '신화워터파크', '무민랜드제주', '윈드1947카트테마파크']"
d_d007365,['제주동문시장']
d_d003566,"['성산일출봉', '협재해수욕장', '섭지코지', '금능해수욕장', '아쿠아플라넷 제주', '드르쿰다in성산', '한림공원', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '성이시돌목장']"
d_d002342,"['아쿠아플라넷 제주', '성산일출봉', '섭지코지', '드르쿰다in성산', '올레야시장', '서귀포매일올레시장', '김영갑갤러리두모악', '이중섭미술관', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d000033,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '거문오름', '에코랜드테마파크', '제주돌문화공원', '9.81파크', '제주조천스위스마을', '제주 세계자연유산센터', '해변산책', '올레야시장']"
d_d008228,"['한라산아래첫마을', '무민랜드제주', '산방산탄산온천', '신화관 제주신화월드 스카이풀', '루나폴', '카멜리아힐', '제주항공우주박물관', '포도뮤지엄', '신화워터파크', '뽀로로앤타요테마파크 제주']"
d_d002456,['제주동문시장']
d_d004943,"['협재해수욕장', '9.81파크', '금능해수욕장', '한림공원', '아르떼뮤지엄 제주', '렛츠런파크제주', '해변산책', '항파두리 항몽유적지', '성이시돌목장', '한담몰']"
d_d004157,"['포도뮤지엄', '산방산탄산온천', '한라산아래첫마을', '신화관 제주신화월드 스카이풀', '본태박물관', '마노르블랑', '무민랜드제주', '화순금모래해수욕장', '피규어뮤지엄제주', '신세계사이먼 제주프리미엄전문점']"
d_d003212,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '제주동문시장', '제주 세계자연유산센터', '교래자연휴양림', '에코랜드테마파크', '제주조천스위스마을', '거문오름', '제주돌문화공원', '제주레포츠랜드']"
d_d002667,"['스누피가든', '김녕해수욕장', '걸어가는늑대들 전이수갤러리', '비자림', '함덕해수욕장', '세화해변', '거문오름', '에코랜드테마파크', '제주돌문화공원', '김녕미로공원']"
d_d007184,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '에코랜드테마파크', '거문오름', '제주돌문화공원', '제주조천스위스마을', '제주 세계자연유산센터', '윈드1947카트테마파크', '제주레포츠랜드', '제주라프']"
d_d005998,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '자구리문화예술공원', '관음사', '이중섭거리', '서복전시관']"
d_d000206,"['목장카페 밭디', '유채꽃프라자', '붉은오름자연휴양림', '제주허브동산', '제주민속촌', '상효원수목원', '표선해수욕장', '보롬왓', '원앙폭포', '돈내코유원지']"
d_d012388,"['붉은오름자연휴양림', '걸어가는늑대들 전이수갤러리', '거문오름', '함덕해수욕장', '에코랜드테마파크', '제주돌문화공원', '유채꽃프라자', '표선해수욕장', '제주허브동산', '제주조천스위스마을']"
d_d006836,"['제주제트 중문점', '목장카페 밭디', '유채꽃프라자', '제주허브동산', '붉은오름자연휴양림', '표선해수욕장', '보롬왓', '여미지식물원', '제주민속촌', '올레야시장']"
d_d006191,"['올레야시장', '서귀포매일올레시장', '자구리문화예술공원', '이중섭미술관', '이중섭거리', '서복전시관']"
d_d001878,"['유채꽃프라자', '목장카페 밭디', '붉은오름자연휴양림', '제주허브동산', '표선해수욕장', '제주민속촌', '제주성읍마을', '보롬왓']"
d_d004834,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '제주곶자왈도립공원', '마라도', '에코랜드테마파크', '거문오름', '제주돌문화공원', '제주 세계자연유산센터', '교래자연휴양림', '제주조천스위스마을']"
d_d002349,"['화순금모래해수욕장', '한라산아래첫마을', '포도뮤지엄', '산방산탄산온천', '본태박물관', '천제연폭포', '신화관 제주신화월드 스카이풀', '카멜리아힐', '올레야시장', '무민랜드제주']"
d_d006219,"['올레야시장', '서귀포매일올레시장', '자구리문화예술공원', '이중섭미술관', '이중섭거리', '서복전시관']"
d_d003125,"['한라산아래첫마을', '포도뮤지엄', '산방산탄산온천', '본태박물관', '카멜리아힐', '신화관 제주신화월드 스카이풀', '무민랜드제주', '화순금모래해수욕장', '루나폴', '파더스가든']"
d_d009394,"['제주곶자왈도립공원', '마라도', '제주국제공항 JDC면세점', '용두암']"
d_d004373,"['붉은오름자연휴양림', '표선해수욕장', '성산일출봉', '아쿠아플라넷 제주', '드르쿰다in성산', '섭지코지', '유채꽃프라자', '목장카페 밭디', '제주허브동산', '김영갑갤러리두모악']"
d_d007377,"['목장카페 밭디', '산방산탄산온천', '서귀포유람선', '무민랜드제주', '뽀로로앤타요테마파크 제주', '한라산아래첫마을', '신화워터파크', '휴애리자연생활공원', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀']"
d_d003463,"['스누피가든', '걸어가는늑대들 전이수갤러리', '비자림', '거문오름', '세화해변', '교래자연휴양림', '함덕해수욕장', '제주조천스위스마을', '김녕해수욕장', '제주돌문화공원']"
d_d005761,"['한라산아래첫마을', '본태박물관', '산방산탄산온천', '포도뮤지엄', '화순금모래해수욕장', '뽀로로앤타요테마파크 제주', '천제연폭포', '신화관 제주신화월드 스카이풀', '협재해수욕장', '금능해수욕장']"
d_d004982,"['용두암', '제주국제공항 JDC면세점']"
d_d002640,"['성산일출봉', '드르쿰다in성산', '섭지코지', '아쿠아플라넷 제주', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d009153,"['제주국제공항 JDC면세점', '용두암']"
d_d003432,"['한라산아래첫마을', '산방산탄산온천', '포도뮤지엄', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', 'ICC제주국제컨벤션센터', '본태박물관', '신화워터파크', '무민랜드제주', '제주항공우주박물관']"
d_d007434,"['포도뮤지엄', '한라산아래첫마을', '본태박물관', '신화관 제주신화월드 스카이풀', '산방산탄산온천', '세계자동차&피아노박물관', '카멜리아힐', '오설록티뮤지엄', '파더스가든', '무민랜드제주']"
d_d000518,"['스누피가든', '제주제트 중문점', '비자림', '김녕해수욕장', '세화해변', '아프리카박물관', '약천사', '스카이워터쇼', '거린사슴 전망대', '김녕미로공원']"
d_d008001,"['제주제트 중문점', '스누피가든', '비자림', '세화해변', '김녕해수욕장', '스카이워터쇼', '약천사', '아프리카박물관', '김녕미로공원', '거린사슴 전망대']"
d_d001585,"['올레야시장', '9.81파크', '해변산책', '한담몰', '서귀포매일올레시장', '자구리문화예술공원', '항파두리 항몽유적지', '이중섭미술관', '렛츠런파크제주', '제주불빛정원']"
d_d009284,['제주동문시장']
d_d003989,"['마라도', '제주곶자왈도립공원', '9.81파크', '아르떼뮤지엄 제주', '해변산책', '항파두리 항몽유적지', '한담몰', '렛츠런파크제주', '사진놀이터', '제주불빛정원']"
d_d003798,"['제주제트 중문점', '약천사', '아프리카박물관', '거린사슴 전망대']"
d_d006167,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '세화민속오일시장', '해녀박물관', '이마트 신제주점', '김녕미로공원', '만장굴', '스카이워터쇼']"
d_d009073,"['협재해수욕장', '금능해수욕장', '9.81파크', '천제연폭포', '아르떼뮤지엄 제주', '렛츠런파크제주', '한림공원', '중문대포주상절리대', '제주관광공사 지정면세점', '해변산책']"
d_d002357,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '김녕미로공원', '이마트 신제주점', '스카이워터쇼', '세화민속오일시장', '만장굴', '해녀박물관']"
d_d011513,"['붉은오름자연휴양림', '표선해수욕장', '유채꽃프라자', '목장카페 밭디', '제주민속촌', '제주허브동산', '보롬왓', '제주성읍마을']"
d_d010226,"['노형수퍼마켙', '제주동문재래시장', '제주동문재래야시장', '삼성혈']"
d_d008156,"['스누피가든', '비자림', '김녕해수욕장', '세화해변', '김녕미로공원', '스카이워터쇼', '세화민속오일시장', '만장굴', '해녀박물관', '이마트 신제주점']"
d_d009039,"['9.81파크', '해변산책', '렛츠런파크제주', '한담몰', '아르떼뮤지엄 제주', '롯데마트 제주점', '귤귤스토어', '항파두리 항몽유적지', '사진놀이터', '제주불빛정원']"
d_d003854,"['협재해수욕장', '금능해수욕장', '제주도립김창열미술관', '한림공원', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d012329,"['에코랜드테마파크', '함덕해수욕장', '거문오름', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '제주 세계자연유산센터', '제주조천스위스마을', '교래자연휴양림', '선녀와나무꾼 테마공원', '제주레포츠랜드']"
d_d008042,"['삼성혈', '제주동문재래시장', '제주동문재래야시장']"
d_d006917,"['금능해수욕장', '협재해수욕장', '한림공원', '서부농업기술센터', '제주도립김창열미술관', '성이시돌목장', '그리스신화박물관']"
d_d006918,['서귀포치유의숲']
d_d005131,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '피규어뮤지엄제주', '산방산탄산온천', '카멜리아힐', '신화관 제주신화월드 스카이풀', '무민랜드제주', '제주아트서커스', '화순금모래해수욕장']"
d_d009391,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '서부농업기술센터', '성이시돌목장', '그리스신화박물관']"
d_d000819,"['한라산아래첫마을', '본태박물관', '포도뮤지엄', '무민랜드제주', '카멜리아힐', '제주항공우주박물관', '루나폴', '신화관 제주신화월드 스카이풀', '산방산탄산온천', '제주아트서커스']"
d_d008008,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '김녕미로공원', '세화민속오일시장', '스카이워터쇼', '해녀박물관', '이마트 신제주점', '만장굴']"
d_d004888,"['9.81파크', '함덕해수욕장', '거문오름', '아르떼뮤지엄 제주', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '항파두리 항몽유적지', '해변산책', '제주돌문화공원', '제주조천스위스마을']"
d_d010230,"['마라도', '제주곶자왈도립공원']"
d_d006226,"['ICC제주국제컨벤션센터', '천제연폭포', '액트몬 제주중문점', '중문대포주상절리대', '제주관광공사 지정면세점']"
d_d000639,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '롯데마트 제주점', '대한불교조계종천왕사', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d001614,"['이마트 제주점', '제주목 관아', '관덕정']"
d_d007846,"['한라산아래첫마을', '본태박물관', '산방산탄산온천', '포도뮤지엄', '화순금모래해수욕장', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '카멜리아힐', '제주항공우주박물관', '신화워터파크']"
d_d006359,"['거문오름', '스누피가든', '김녕해수욕장', '비자림', '걸어가는늑대들 전이수갤러리', '함덕해수욕장', '에코랜드테마파크', '제주돌문화공원', '세화해변', '제주조천스위스마을']"
d_d012078,"['아쿠아플라넷 제주', '성산일출봉', '목장카페 밭디', '섭지코지', '표선해수욕장', '붉은오름자연휴양림', '드르쿰다in성산', '제주민속촌', '제주허브동산', '김영갑갤러리두모악']"
d_d006754,
d_d006952,"['걸어가는늑대들 전이수갤러리', '거문오름', '함덕해수욕장', '협재해수욕장', '금능해수욕장', '한림공원', '제주돌문화공원', '이중섭미술관', '교래자연휴양림', '올레야시장']"
d_d001423,"['아쿠아플라넷 제주', '성산일출봉', '우도올레보트', '섭지코지', '훈데르트바서파크', '드르쿰다in성산', '우도산호해변', '휘닉스제주 유민미술관', '검멀레해변', '김영갑갤러리두모악']"
d_d001720,['제주동문시장']
d_d000006,"['이중섭미술관', '올레야시장', '서귀포매일올레시장', '한라수목원', '이중섭거리', '자구리문화예술공원', '수목원테마파크', '서복전시관']"
d_d000040,"['스누피가든', '마라도', '비자림', '세화해변', '김녕해수욕장', '협재해수욕장', '제주곶자왈도립공원', '금능해수욕장', '한림공원', '제주도립김창열미술관']"
d_d006839,"['한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '본태박물관', '포도뮤지엄', '뽀로로앤타요테마파크 제주', '신화관 제주신화월드 스카이풀', '무민랜드제주', '카멜리아힐', '신화워터파크']"
d_d005869,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d010582,"['한라산아래첫마을', '무민랜드제주', '뽀로로앤타요테마파크 제주', '산방산탄산온천', '신화워터파크', '본태박물관', '루나폴', '카멜리아힐', '화순금모래해수욕장', '제주항공우주박물관']"
d_d007655,"['서귀포매일올레시장', '올레야시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d006130,"['우도올레보트', '우도산호해변', '검멀레해변', '훈데르트바서파크']"
d_d001557,"['아쿠아플라넷 제주', '스누피가든', '비자림', '김녕해수욕장', '세화해변', '드르쿰다in성산', '성산일출봉', '섭지코지', '김녕미로공원', '김영갑갤러리두모악']"
d_d003735,"['아르떼뮤지엄 제주', '해변산책', '9.81파크', '항파두리 항몽유적지', '한담몰', '사진놀이터', '렛츠런파크제주', '홈플러스 서귀포점', '제주불빛정원', '귤귤스토어']"
d_d009252,"['올레야시장', '이중섭미술관', '서귀포매일올레시장', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d010354,"['성산일출봉', '섭지코지', '김영갑갤러리두모악', '아쿠아플라넷 제주', '드르쿰다in성산', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d009443,"['성산일출봉', '드르쿰다in성산', '아쿠아플라넷 제주', '섭지코지', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장', '제주동문시장']"
d_d001862,"['아쿠아플라넷 제주', '성산일출봉', '섭지코지', '드르쿰다in성산', '올레야시장', '쇠소깍', '삼성혈', '휘닉스제주 유민미술관', '제주동문재래시장', '제주동문재래야시장']"
d_d008208,"['함덕해수욕장', '제주 세계자연유산센터', '걸어가는늑대들 전이수갤러리', '교래자연휴양림', '제주조천스위스마을', '거문오름', '제주돌문화공원', '제주레포츠랜드', '에코랜드테마파크', '제주라프']"
d_d005087,"['한라산아래첫마을', '포도뮤지엄', '금능해수욕장', '산방산탄산온천', '협재해수욕장', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '올레야시장', '서귀포매일올레시장', '본태박물관']"
d_d003156,"['한라산아래첫마을', '본태박물관', '산방산탄산온천', '스누피가든', '김녕해수욕장', '포도뮤지엄', '세화해변', '비자림', '신화관 제주신화월드 스카이풀', '카멜리아힐']"
d_d009181,"['한라산아래첫마을', '본태박물관', '무민랜드제주', '제주아트서커스', '포도뮤지엄', '산방산탄산온천', '루나폴', '신화관 제주신화월드 스카이풀', '제주항공우주박물관', '카멜리아힐']"
d_d001221,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '그리스신화박물관', '서부농업기술센터']"
d_d003924,"['제주제트 중문점', '거린사슴 전망대', '이중섭미술관', '서귀포매일올레시장', '올레야시장', '서귀포치유의숲', '이중섭거리', '약천사', '자구리문화예술공원', '아프리카박물관']"
d_d005930,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d002878,"['한라산아래첫마을', '스누피가든', '화순금모래해수욕장', '김녕해수욕장', '본태박물관', '비자림', '포도뮤지엄', '협재해수욕장', '산방산탄산온천', '세화해변']"
d_d006649,"['절물자연휴양림', '제주동문시장']"
d_d001707,"['아쿠아플라넷 제주', '성산일출봉', '섭지코지', '절물자연휴양림', '드르쿰다in성산', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d012469,"['산방산탄산온천', '포도뮤지엄', '한라산아래첫마을', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '피규어뮤지엄제주', '본태박물관', '파더스가든', '무민랜드제주', '세계자동차&피아노박물관']"
d_d003986,"['한라산아래첫마을', '포도뮤지엄', '산방산탄산온천', '본태박물관', '신화관 제주신화월드 스카이풀', '무민랜드제주', '파더스가든', '천제연폭포', '화순금모래해수욕장', '세계자동차&피아노박물관']"
d_d005437,"['9.81파크', '렛츠런파크제주', '아르떼뮤지엄 제주', '해변산책', '항파두리 항몽유적지', '한담몰', '제주불빛정원', '사진놀이터', '귤귤스토어']"
d_d000677,"['거문오름', '함덕해수욕장', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '협재해수욕장', '한림공원', '제주돌문화공원', '금능해수욕장', '제주조천스위스마을', '교래자연휴양림']"
d_d003158,"['우도올레보트', '한라산아래첫마을', '포도뮤지엄', '화순금모래해수욕장', '산방산탄산온천', '본태박물관', '신화관 제주신화월드 스카이풀', '우도산호해변', '세계자동차&피아노박물관', '검멀레해변']"
