TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
c_c001447,버스비,1,2,1268100825.0,주식회사 대원고속,,,,,2022-08-29 16:08:00.000,1.0,53200,버스비,
c_c007418,숙박비,1,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-10-21 00:00:00.000,1.0,12999,순천S무인호텔 객실,
c_c005578,식품,0,4,,김밥 7000원 커피 5000원 음료 1600원,,,,,,1.0,13600,김밥 및 커피.음료수,2920011900.0
c_c014400,버스표예매,2,3,,티머니시외버스모바일결제,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2022-11-13 13:22:00.000,1.0,26700,버스비,
c_c006865,고기,1,4,6741300117.0,홈플러스전주완산점,전북 전주시 완산구 기린대로 170,,2266001.0,4511112000.0,2022-10-20 20:25:00.000,1.0,39760,부식;야채;정육,
c_c002920,음료수,1,3,3233900562.0,DU임실오수점,전북 임실군 오수면 충효로 2044,전북 임실군 오수면 오수리 387-43,3276058.0,4575035521.0,2022-09-29 10:02:00.000,1.0,5600,바리스타블랙325ml;허쉬초코드링크235ml;자연은제주감귤500ml,
c_c012243,러쉬 배스밤,0,2,,LUSH,서울 서초구 신반포로 176 신세계백화점 파미에 스트리트 B1층,,,,,1.0,33000,러쉬 배스밤,1165010700.0
c_c001867,휴대폰 삼각대,0,1,2138152063.0,주식회사 아성다이소,충남 공주시 웅진로 185-1,,,,,1.0,5000,휴대폰 삼각대,4415010500.0
c_c004535,체험용장갑,0,3,2138152063.0,주식회사 아성다이소,세종시 소담로 70,,,,,1.0,4000,체험용장갑,3611010200.0
c_c000294,식품,0,4,,홈플러스,,,,,,4.0,12000,음료;사탕류,4113511000.0
c_c005853,식품,0,1,,세븐일레븐,,,,,,1.0,5000,음료수 및 간식,1129013800.0
c_c006536,식품,4,2,3071468548.0,캠핑고래하남점,경기 하남시 초광산단로 124,경기 하남시 광암동 409-4,3351126.0,4145012400.0,2022-10-15 18:48:00.000,1.0,18400,파이어콘-120g;웨일테일보송이워머-아이보리;이소가스가죽워머L-다크그린;참나무장작1박스(카드),
c_c009045,식품,0,2,,샘머리아파트 장터,,,,,,3.0,10000,귤;고구마,3017011200.0
c_c012054,KTX 티켓,1,1,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2022-10-29 08:22:00.000,3.0,8400,기차표,
c_c011643,식품,0,2,,빵과당신,,,,,,1.0,8450,단팥빵 1개;슈크림빵 1개;올리브치즈 치아바타 1개;비닐봉투 1개,4122012700.0
c_c002853,김밥,1,4,5317100033.0,홍가네,경기 파주시 청암로17번길 33,경기 파주시 목동동 933,4853905.0,4148011700.0,2022-10-01 07:09:00.000,1.0,14500,홍가네김밥;참치김밥;치즈김밥,
c_c008831,주유비,0,1,,진천ic  GS충전소,,,,,,1.0,30000,차량 주유;가스충전,4375025039.0
c_c008913,미리 주유함,1,2,4091735664.0,대나무주유소,전남 담양군 담양읍 죽향대로 1179,,2286001.0,4671025025.0,2022-10-27 17:24:00.000,1.0,32300,주유비,
c_c004032,커피,0,3,2018121515.0,주식회사 스타벅스 커피 코리아,,,,,,4.0,11600,커피,2917012900.0
c_c013208,고속버스 티켓,3,2,1388128578.0,(주)동양고속,경기 안양시 동안구 흥안대로 67,경기 안양시 동안구 호계동 1029-9,2000018.0,4117310400.0,2022-11-06 00:00:00.000,1.0,46600,버스비,
c_c001616,식품,1,1,5322200324.0,DROPTOP,전남 보성군 보성읍 중앙로 97,전남 보성군 보성읍 보성리 831-20,3290018.0,4678025021.0,2022-08-26 13:47:00.000,1.0,3500,I_아메리카노(R)_35,
c_c000114,식품,0,2,,보은농협하나로마트,,,,,,1.0,45100,삼겹살;목살;라면;음료,4372025000.0
c_c003714,물,0,1,,편의점,,,,,,1.0,2000,물,3020012000.0
c_c003417,식품,0,1,,이마트 문현점,부산 남구 전포대로91번길 47 E마트,,,,,3.0,4280,꼬깔콘묶음*4;노브랜드 고구마칩,2629010900.0
c_c005912,버스표,1,2,1048183559.0,주식회사 티머니,,,,,2022-10-11 15:32:00.000,1.0,17300,버스비,
c_c010952,식품,1,3,3470600288.0,이마트24,충남 홍성군 홍북읍 홍예로 213,충남 홍성군 홍북읍 신경리 1204,3015092.0,4480025625.0,2022-11-02 13:42:00.000,1.0,5400,오뚜기)스낵면소컵;누드빼빼로50g,
c_c008641,성묘용 술,0,2,,호남A마트,,,,,,1.0,1000,성묘용 술,4511113200.0
c_c001619,생수,0,4,,e마트24 청주푸르지오점,,,,,,3.0,2400,생수,4311313400.0
c_c002843,부대찌개,0,4,,명랑부대찌개 권선점,,,,,,1.0,19900,부대찌개,4111313700.0
c_c001833,여행보험,1,2,1048184072.0,트래블로버,서울 영등포구 당산로41길 11,서울 영등포구 당산동4가 80,4154119.0,1156011400.0,2022-08-16 23:17:00.000,1.0,6384,여행보험,
c_c001705,물,1,1,,GS25,경기 고양시 덕양구 향기5로 65,경기 고양시 덕양구 향동동 406,3352007.0,4128113200.0,2022-09-03 09:12:00.000,1.0,1800,,
c_c001411,생수,0,1,,CU 중산힐스테이투점,경북 경산시 펜타힐즈2로 10 (중산동),,,,,1.0,2000,생수,4729011000.0
c_c007641,식품,0,2,,조치원 홈플러스,,,,,,1.0,110000,고기 등심 삼겹살 콜라 일회용품 과자,3611025000.0
c_c012744,전북투어패스,1,4,2118841856.0,주식회사티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2022-11-06 00:00:00.000,1.0,21720,[몬스터데이]전북투어패스 통합이용권,
c_c009191,물,1,2,6721800907.0,GS25광주역점,광주 북구 무등로 237,광주 북구 중흥동 699-1,3009021.0,2917010100.0,2022-10-29 09:03:00.000,1.0,1600,밀싹보리차500,
c_c009401,식품,1,4,,홈플러스,,,,,,1.0,68910,,
c_c011390,주유비,1,2,8168700901.0,유성IC주유소,대전 유성구 현충원로 545,대전 유성구 장대동 211-6,3010030.0,3020011700.0,2022-10-30 10:47:00.000,1.0,50000,주유비,
c_c011274,서울-광주 고속버스,2,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-10-31 12:33:00.000,1.0,28100,광주(유.스퀘어)-센트럴시티(서울),
c_c008169,버스 예매,0,2,,고속버스,,,,,,1.0,32600,버스 예매,3020011700.0
c_c004354,식품,0,4,,0,,,,,,1.0,53210,주류;고기;과일,4161011000.0
c_c005385,버스티켓,3,1,,삼흥고속,,,,,2022-10-21 15:40:00.000,1.0,15600,버스비,
c_c002366,공룡공원 표,1,4,,보성비봉공룡공원,전남 보성군 득량면 공룡로 822-51,,3290001.0,4678038026.0,2022-08-23 00:00:00.000,1.0,18000,입장권대인2;소인2,
c_c011545,삼각대,1,1,2068650913.0,(주)이마트,경남 김해시 김해대로 2232,경남 김해시 외동 1264,2335001.0,4825010900.0,2022-11-05 21:16:00.000,1.0,23800,일렉트로맨 삼각대,
c_c005052,주유비,1,2,2768700592.0,아성알뜰주유소,세종특별자치시 다정북로 40,세종특별자치시 다정동 905,3351281.0,3611010900.0,2022-10-14 17:04:00.000,1.0,40000,주유비,
c_c004646,식품,0,1,,디저트39,,,,,,1.0,2900,,3011011900.0
c_c002200,고속버스,1,1,2198101636.0,(주)중앙고속,,,,,2022-09-15 15:01:00.000,1.0,20100,승차권,
c_c000223,과일(수박. 포도. 복숭아. 자두),0,3,,가음정시장,,,,,,3.0,60000,과일(수박. 포도. 복숭아. 자두),4812310300.0
c_c005621,아이 간식 떡뻥,1,2,1208800767.0,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2022-10-04 00:00:00.000,1.0,8160,"베베당유기농쌀과자떡뻥3종세트,백미,브로콜리,사과,1세트",
c_c011594,지인 선물,1,1,2018121515.0,주식회사 스타벅스 커피 코리아,경남 창원시 진해구 진해대로 962,,2000030.0,4812914200.0,2022-11-01 14:42:00.000,3.0,39000,SS크림켄처텀블러V,
c_c011215,식품,0,2,,이마트,서울 양천구 오목로 299 삼성 트라펠리스 지하,,,,,1.0,35000,라면;술;음료수;과일,1147010200.0
c_c001879,먹을 것들,1,4,2208160348.0,홈플러스(주),대전 유성구 한밭대로 502,대전 유성구 봉명동 669,2010004.0,3020011100.0,2022-08-24 13:34:00.000,1.0,135610,주류;야채;잡화;정육;부식;음료;스낵,
c_c000068,옷 음식,1,4,,코스트코,,,,,2022-08-10 00:00:00.000,1.0,115620,,
c_c004676,주유,1,1,4108120352.0,대동석유(주)주유소,광주 남구 대남대로 153,,2009001.0,2915511500.0,2022-10-03 12:11:00.000,1.0,40000,주유비,
c_c000809,커피,0,2,2018121515.0,주식회사 스타벅스 커피 코리아,,,,,,4.0,10400,커피,4145011000.0
c_c000052,물3개,1,4,,,,,,,2022-07-26 21:53:00.000,1.0,33420,음료;스낵;부식,
c_c013574,식품,1,1,4021435639.0,온고을마트,전북 전주시 완산구 서원로 335,전북 전주시 완산구 중화산동1가 252-1,3266035.0,4511112700.0,2022-11-03 00:00:00.000,1.0,9600,콜드브루카페떼265ML;허쉬너겟밀크;해태)자유시간아몬드;코코팜화이트240,
c_c002127,식품,1,4,1168118745.0,(주)GS리테일,서울 강남구 논현로 508,,3121022.0,1168010100.0,2022-09-05 19:19:00.000,1.0,77650,해찬들사계절쌈장170G외7건,
c_c008939,생수 빵,1,2,3151762997.0,써클CIRCLE6호,서울 광진구 강변역로 50,서울 광진구 구의동 546-1,3104001.0,1121510300.0,2022-11-01 10:06:00.000,1.0,5700,,
c_c002679,식품,0,3,,쿠팡,,,,,,1.0,130000,캠핑장에서 먹을 음식,1111010100.0
c_c008646,버스비,1,2,,티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2022-10-21 08:11:00.000,1.0,92400,버스비,
c_c002560,식품,0,8,,하나로마트,,,,,,1.0,250000,소주;음료수;기본안주;물등,4571032000.0
c_c005844,식품,1,1,8551401236.0,에그드랍차없는거리점,전남 목포시 영산로75번길 22,전남 목포시 대안동 18,4643535.0,4611010900.0,2022-10-30 12:14:00.000,1.0,6400,아메리칸 햄 치즈;(빵 변경)슈가 브레드로 변경;(토핑추가(최대 5개))베이컨 2PCS;포장추가금액,
c_c007941,빵,1,2,1078657147.0,코레일유통㈜,서울 용산구 한강대로23길 55,,4106418.0,1117012800.0,2022-10-22 07:28:00.000,1.0,4800,,
c_c003605,식품,1,6,,(주)이마트,경기 남양주시 순화궁로 167,경기 남양주시 별내동 989,3197037.0,4136011100.0,2022-10-28 20:19:00.000,1.0,59200,,
c_c005683,커피,1,1,1082472051.0,컴포즈커피나주혁신스퀘어가든점,전남 나주시 상야4길 22,전남 나주시 빛가람동 203-2,4685290.0,4617013400.0,2022-10-08 09:21:00.000,1.0,3500,,
c_c005750,휘발유주유,1,3,2628500245.0,다온알뜰주유소,세종특별자치시 세종로 1328,세종특별자치시 아름동 816,3000189.0,3611011300.0,2022-10-09 11:58:00.000,1.0,40000,주유기:무연,
c_c009173,커피,1,1,,더벤티,,,,,2022-10-27 11:30:00.000,1.0,1800,,
c_c003708,청남대 예약,1,2,3018306614.0,충청북도청,충북 청주시 상당구 문의면 청남대길 646,,4520623.0,4311135032.0,2022-09-27 20:40:00.000,1.0,14000,청남대 입장권,
c_c006593,KTX 왕복차비,1,2,,,,,,,2022-10-12 18:17:00.000,1.0,51600,기차표,
c_c011783,식품,1,2,1078657147.0,코레일유통㈜,서울 용산구 청파로89길 31,서울 용산구 서계동 7,4106392.0,1117010800.0,2022-10-28 07:23:00.000,1.0,4900,그린)햄치즈토마토;농협)우리사과340ML;오리온)아이셔츄잉,
c_c003006,숙박비,0,1,,버스타고 어플,,,,,,1.0,100000,숙박비,4128110100.0
c_c000234,물티슈 과자 등,1,4,2588500213.0,(주)서원유통탑마트,부산 연제구 중앙대로 1174,부산 연제구 거제동 1470-14,2000010.0,2647010100.0,2022-08-03 22:05:00.000,1.0,19470,스낵;잡화;부식;음료,
c_c005775,경비행기 사전예약,2,1,4663200900.0,랜드씨에어,서울 동작구 상도로 407,서울 동작구 상도동 408,3119005.0,1159010200.0,2022-10-09 14:58:00.000,1.0,90000,비행마을 경비행기체험 공주 가볼만한곳 비행 체험,
c_c004648,식품,1,4,2208160348.0,홈플러스(주),경기 오산시 청학로 238,경기 오산시 수청동 610,3198045.0,4137010800.0,2022-10-29 16:39:00.000,1.0,82250,레몬진캔7도;경주법주살균쌀막걸리;토닉워터진저에일제;느린마을생막걸리;서울의밤375ML;부채살(호주)_100G;생물_새우(국산)_100;돼지삼겹살캐나다산;큰_샤인머스캣(송이);알큰_레몬(칠레)_개,
c_c013190,아이들 볶음밥용 오리고기 구매(온라인),1,4,,,,,,,,1.0,23200,청림 친환경 훈제슬라이스,
c_c001255,와인,2,2,2788600984.0,주식회사데일리샷,서울 관악구 봉천로 456,서울 관악구 봉천동 874-1,3005083.0,1162010100.0,,1.0,55400,,
c_c000127,식료품,4,5,3128211110.0,농협하나로마트,충남 천안시 동남구 대흥로 277,충남 천안시 동남구 성황동 59-1,3249006.0,4413110200.0,2022-08-14 13:49:00.000,1.0,40820,주류;음료;스낵,
c_c006715,가방,1,1,,(주)예진상사,,,,,2022-10-25 14:16:00.000,1.0,51680,칼린(CARLYN)[로즈핑크/블랙예약배송]칼린소프트L 5COLOR...(Q)브라운,
c_c002370,패키지권,1,1,,와그,,,,,2022-09-12 00:00:00.000,3.0,12730,전북투어패스+한옥레일바이크 패키지권,
c_c002272,시외버스,1,1,1048183559.0,주식회사 티머니,,,,,2022-09-08 00:00:00.000,1.0,11300,시외버스,
c_c013336,쥬유비,1,2,6231901556.0,(SK)신영주유소,충북 청주시 서원구 모충로 71,충북 청주시 서원구 모충동 499-1,3237104.0,4311210300.0,2022-11-05 09:22:00.000,1.0,60000,주유비,
c_c010888,커피,1,2,2536000398.0,HOLLYS,세종특별자치시 금송로 589,세종특별자치시 가람동 968,3258061.0,3611010500.0,2022-10-28 14:24:00.000,1.0,22100,G)ICED카페아메리카노;뉴고구마치즈케이크;진한마스카포네티라,
c_c006294,중흥골드스파 워터파크 성인권2,1,2,,티몬,,,,,2022-10-28 00:00:00.000,1.0,43890,나주 중흥 골드스파 리조트 워터락 이용권,
c_c001060,식품;잡화,0,4,,이마트,,,,,,1.0,150000,바베큐재료(고기;야채;햇반;바베큐그릴;숯;과자;키친타월;양념장;두부;음료수),4128510200.0
c_c014190,휘발유,1,2,4178147861.0,SK신대셀프주유소,전남 순천시 해룡면 해광로 186,전남 순천시 해룡면 신대리 2138-3,3283039.0,4615031022.0,2022-11-13 11:07:00.000,1.0,40000,주유비,
c_c004399,식품,1,5,2068650913.0,(주)이마트,대전 서구 둔산북로 41,대전 서구 둔산동 959-2,3166020.0,3017011200.0,2022-09-30 15:55:00.000,1.0,195630,의약품;야채;부식;주류;잡화;음료;정육,
c_c002339,옷,0,2,,부평 옷가게,,,,,,1.0,120000,옷,2823710100.0
c_c012597,김밥,0,2,,누리김밥,,,,,,1.0,5000,김밥,4514013400.0
c_c011700,주유비,0,2,,에스오일 씨엔에스유통 세종셀프주유소,,,,,,1.0,50000,주유,3611010900.0
c_c011518,식품,0,4,,파더스김밥,,,,,,1.0,18000,김밥,4615013200.0
c_c001046,식품;잡화,0,1,,홈플러스,,,,,,1.0,53560,고기;술;불멍재료,4413111600.0
c_c006434,커피,1,2,2018121515.0,주식회사 스타벅스 커피 코리아,경기 화성시 동탄역로 160,경기 화성시 오산동 967-157,3350550.0,4159012900.0,2022-11-04 10:17:00.000,3.0,12600,콜드 브루 오트L,
c_c006274,패러글라이딩 예약,1,1,5248601528.0,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2022-10-11 00:00:00.000,1.0,90000,단양 패러글라이딩 코리아패러 이용예약 체험 티켓,
c_c014406,식품,2,2,8472501037.0,딸부자꼬마김밥,대전 서구 용소로 14,대전 서구 도안동 1612,3166055.0,3017011500.0,2022-11-10 09:37:00.000,1.0,13000,(꼬마)야채;(꼬마)매콤불고기;(꼬마)참치,
c_c002637,버스티켓,1,2,,금남고속,,,,,2022-09-23 13:10:00.000,1.0,11700,승차권,
c_c002849,식료품,1,4,2068650913.0,(주)이마트,경기 과천시 별양상가3로 11,경기 과천시 별양동 1-19,3195023.0,4129010900.0,2022-09-25 19:14:00.000,3.0,113520,딸기파이패스츄리;꼬북칩콘스프160g;농심오징어집160g;농심자갈치90g;(소)미국산프라임척아;(소)국내산두툼칼집삼겹살;머루포도3kg(4~7입);청우브루느와쿠키165g;노브랜드자색고구마칩;디아블로쉬라;애호박(개);파머스픽새송이;(KG)양념안창살구이80;오리온오땅3번들294g;노브랜드나쵸칩체다맛;농심바나나킥145g;고래밥볶음56g;롯데빼빼로오리지54G;롯데빼빼로아몬드37G;농심짜파게티큰사발1;농심튀김우동큰사발1;테라400ml*8캔,
c_c002131,식품,1,4,2208160348.0,홈플러스(주),경기 화성시 경기대로 985,,2012013.0,4159011700.0,2022-09-05 11:59:00.000,1.0,135500,떡뻥튀기;오곡건강뻥과자;농심양파링84G;유기농하늘보리;해찬들사계절쌈장;뽀로로딸기맛235ML;카스캔_375ML*8;진로소주360ML;카스큐팩1L*12;카라멜마끼야또_230M;롯데칠성_칸타타아이;크라운콘칩70G;왕고래밥볶음56G;사또밥67G;썬갈릭바게트80G;엉클팝동글이보리과;농심오징어칩83G;새우탕소컵67G*6;아이시스산림수2L*6;콜라제로+스프라이트;해달음_광천김_4G*20;두번구운통쥐포;오뚜기맛잇는밥10입,
c_c000957,애슐리쉐프박스,0,4,,애슐리쉐프박스,,,,,,3.0,31800,애슐리쉐프박스,4119011000.0
c_c012160,배구경기 티켓,2,4,8248102515.0,주식회사인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2022-10-26 00:00:00.000,3.0,56000,경기관람권 KGC인삼공사 VS 흥국생명,
c_c002265,식품,2,3,,파도수산,,,,,,3.0,15800,통영 활 홍가리비1KG,
b_b003837,다담인다실(차체험),0,1,,주민공정여행 놀루와,,,,,,1.0,30000,다담인다실(차체험),4885031000.0
c_c006351,청풍호반 케이블카,0,2,,청풍호반 케이블크,,,,,,1.0,34000,청풍호반 케이블카,4315032000.0
c_c012913,식품,0,2,,맛있는김밥,,,,,,3.0,24000,김밥,4513013400.0
c_c002706,아이스 아메리카노 벤티사이즈,0,2,2018121515.0,주식회사 스타벅스 커피 코리아,,,,,,3.0,5500,아이스 아메리카노 벤티사이즈,4511310700.0
c_c002747,식자재,3,12,2068650913.0,(주)이마트,대전 서구 한밭대로 580,대전 서구 월평동 510,2010004.0,3017011300.0,2022-09-30 20:18:00.000,3.0,188310,부식;정육;음료;스낵,
c_c010913,주유비,1,2,,안성(부산)주유소,경기 안성시 원곡면 경부고속도로 365,경기 안성시 원곡면 반제리 642-6,1000001.0,4155038027.0,2022-10-28 07:19:00.000,1.0,50000,주유비,
c_c009262,주유,0,2,,운암동 GS칼텍스 클릭주유소,,,,,,1.0,30000,주유,2917010900.0
c_c002894,식품,0,4,,홈플러스 인하점,,,,,,1.0,106000,간식류;갈비;식재등,2817710200.0
c_c002970,주유,1,4,1318540531.0,서일석유(주)남동서일주유소,인천 남동구 인주대로 810,인천 남동구 구월동 626-3,2008004.0,2820010100.0,2022-09-27 10:08:00.000,1.0,70000,주유비,
c_c003467,과자,0,2,,영마트,,,,,,1.0,9000,과자,4311112000.0
c_c005614,전북투어패스,1,2,1538501713.0,엘에스컴퍼니 부산지사,부산 해운대구 센텀중앙로 97,부산 해운대구 재송동 1208-2,3133020.0,2635010400.0,2022-10-22 18:20:00.000,1.0,0,[전북투어패스]통합이용권,
c_c000071,식품;잡화,0,3,,GS더프레시 안산그랑시티자이점,,,,,,3.0,50000,즉석식품류;모기약;모자;양말;세면도구 등,4127110300.0
c_c003325,식품,0,2,,L마트,,,,,,1.0,6500,간식,3611010400.0
c_c009829,축구 티켓,1,2,,티켓링크,,,,,2022-10-27 13:17:00.000,1.0,50000,,
c_c005955,경유,1,2,3140647454.0,구도일주유소스마일,대전 대덕구 신탄진로 622,대전 대덕구 상서동 181-10,3010031.0,3023011600.0,2022-10-22 15:00:00.000,1.0,50000,주유비,
c_c012781,식품;잡화,0,2,,CU부안줄포점,전북 부안군 줄포면 줄포중앙로 49,,,,,4.0,13800,치즈프로틴칩 2개;스프라이트 제로 3개;생리대 중형 4개짜리 2묶음,4580041000.0
c_c000026,식료품,0,4,,이마트트레이더스,,,,,,3.0,175000,식료품,4111710600.0
c_c014280,주유,1,2,3738501452.0,현대오일뱅크(주)직영동천마을셀프주유소,광주 북구 하남대로 691,광주 북구 동림동 885-12,2009008.0,2917010800.0,2022-11-11 11:37:00.000,1.0,40000,주유비,
c_c001893,보조 배터리,1,2,1078657147.0,코레일유통㈜,전북 익산시 익산대로 153,,2269001.0,4514010200.0,2022-08-25 16:10:00.000,1.0,29400,,
b_b002063,커피,3,1,6021706735.0,봄봄백천점,경북 경산시 경청로221길 9,경북 경산시 백천동 572-2,4739094.0,4729010600.0,2022-09-25 09:48:00.000,1.0,3000,카페라떼,
c_c014406,식품,1,2,6508800803.0,제이앤에스마트,대전 서구 원도안로 51,대전 서구 도안동 1580,3166056.0,3017011500.0,2022-11-09 16:22:00.000,1.0,11980,코카)주전자차(옥수수)(500ML);롯데)칙촉오리지널(90G);샤니)치즈휘낭시에;롯데)쌀로별오리지널(78G),
c_c004449,캠핑용품,2,2,,고릴라캠핑 군산점,전북 군산시 하포로 34,전북 군산시 수송동 24-19,3268106.0,4513014100.0,2022-10-26 19:16:00.000,3.0,17700,,
c_c008889,과자 주전부리,1,2,6102821714.0,외암마트,충남 아산시 송악면 외암로 1030-14,,3015034.0,4420031021.0,2022-11-05 15:37:00.000,1.0,8400,,
c_c011637,커피,0,1,,컴포즈,,,,,,1.0,2000,아이스아메리카노,4413310700.0
c_c000043,야구장 티켓,2,3,,,,,,,,1.0,44000,1루 내야지정석(1층) 112블록 D열 1번;1루 내야지정석(1층) 112블록 D열 2번;1루 내야지정석(1층) 112블록 D열 3번,
b_b011328,식품,1,3,1784100801.0,CU,부산 동래구 사직북로 4,,3130010.0,2626010900.0,2022-11-05 08:21:00.000,3.0,7700,주)참치마요&전주1;주)리챔마요김치볶음1;엠앤엠블록밀크;마이쮸사과,
c_c011774,주유비,0,1,,이레주유소,,,,,,1.0,50000,주유비,4482525000.0
c_c001693,커피,0,3,2018121515.0,주식회사 스타벅스 커피 코리아,,,,,,1.0,14500,커피,4111513400.0
c_c000105,간식,0,4,,큐마트,,,,,,3.0,30000,간식,3020010200.0
c_c005802,버스표 구매,1,1,1048183559.0,주식회사 티머니,,,,,2022-10-10 12:13:00.000,1.0,3600,버스비,
c_c002947,고기 외,1,4,4908100629.0,주식회사성경기업마트,경기 평택시 만세로 1776,,3012021.0,4122011800.0,2022-09-30 14:21:00.000,1.0,60690,부식;스낵;야채;정육;음료,
c_c009543,식품,1,3,6105400120.0,GS25,서울 관악구 호암로 538,서울 관악구 신림동 305-30,3000029.0,1162010200.0,2022-10-28 20:48:00.000,1.0,11700,,
c_c008164,식자재,1,3,3614000594.0,신박축산,인천 부평구 백범로422번길 50,인천 부평구 십정동 486-15,4259401.0,2823710200.0,2022-10-25 14:22:00.000,1.0,34400,정육,
c_c001609,빵,0,2,,궁전제과,,,,,,1.0,9000,빵,2915510800.0
c_c002472,백제문화단지 입장권,2,2,7398500798.0,백제문화단지,충남 부여군 규암면 백제문로 455,,3259079.0,4476031026.0,2022-09-13 10:00:00.000,1.0,10800,백제문화단지입장권 네이버(대인-x1),
c_c004607,식품,1,2,1140437333.0,이마트24,서울 서초구 신반포로 176,,3121017.0,1165010700.0,2022-10-22 07:51:00.000,1.0,11650,고구마츄;CJ맛밤3500;블랙보리520;양반배식혜500ML;밴드큐일반8;비닐봉지,
c_c002233,포켓몬빵 바나나,1,4,1078163829.0,(주)코스트코코리아,충남 천안시 서북구 3공단6로 77,충남 천안시 서북구 차암동 438,3250070.0,4413310600.0,2022-09-23 10:22:00.000,1.0,9880,포켓몬빵세트;델몬트바나나,
c_c001402,대전엑스포아쿠아리움 입장권,1,1,,엑스포아쿠아리움,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,3167043.0,3020012700.0,,1.0,25230,[대전]엑스포아쿠아리움 입장권,
a_a002375,식자재,1,4,,이마트,,,,,2022-09-23 00:00:00.000,1.0,241870,주류;육류;부식;잡화;과일,
c_c004247,커피,0,2,,투썸플레이스,,,,,,1.0,12000,커피,4139012300.0
c_c008648,음료및간식,0,4,,킴스클럽,,,,,,3.0,14000,음료및간식,1147010200.0
c_c002381,식품,5,6,1258168889.0,한샘마트(주),경기 평택시 포승읍 여술2길 21,,4364499.0,4122025622.0,2022-09-24 10:10:00.000,1.0,47940,음료;부식;야채;잡화,
c_c012348,주유비,1,2,4120427248.0,용당주유소,전남 목포시 양을로 180,전남 목포시 용당동 1180-12,3281052.0,4611010100.0,2022-11-04 09:37:00.000,1.0,100000,주유비,
c_c003648,보조배터리,1,1,5668701096.0,주식회사 위메프,서울 강남구 영동대로 502,,2122002.0,1168010500.0,2022-09-28 19:43:00.000,1.0,12900,스피디 슬림듀얼10,
c_c006784,주유,1,2,3078210332.0,논산농협주유소,충남 논산시 대학로 48,,3255048.0,4423010900.0,2022-10-16 11:43:00.000,1.0,41000,주유비,
c_c006306,입장권 예매,1,4,,티몬,,,,,2022-10-18 00:00:00.000,1.0,93860,[여행ON여수]여수 라테라스 리조트 워터파크 레이트시즌 입장권(구매4개),
c_c013811,버스비,2,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-11-03 20:15:00.000,1.0,10165,홍성->서울 고속버스 티켓,
c_c001078,잡화,0,2,,GS25 서울역점,,,,,,1.0,4500,치약치솔 세트,1117010700.0
c_c008254,식품,1,5,4029702112.0,미래농장,광주 남구 용대로 90-1,,3161028.0,2915511500.0,2022-10-20 17:42:00.000,1.0,20000,,
c_c003850,식품류,1,3,2068650913.0,(주)이마트,광주 서구 죽봉대로 61,광주 서구 화정동 12-13,2009006.0,2914011900.0,2022-09-30 13:37:00.000,1.0,79990,잡화;음료;스낵;주류;부식;정육;야채,
c_c002800,아침밥,0,1,,맥도날드 삼산dt점,,,,,,1.0,18800,아침밥,2823710500.0
c_c011345,버스비,1,1,,티머니 전국시외버스,,,,,2022-10-25 10:32:00.000,1.0,20680,버스비,
c_c003245,얼음,1,2,6992801123.0,CU,경기 성남시 중원구 자혜로 70-1,경기 성남시 중원구 금광동 2750,3179020.0,4113310300.0,2022-09-24 07:29:00.000,1.0,6300,설운)시원얼음1KG;네오트로피컬쿨,
c_c004601,보조배터리,1,1,2068650913.0,(주)이마트,경기 안산시 단원구 원포공원1로 46,,3191064.0,4127310700.0,2022-10-05 14:27:00.000,1.0,26800,스마텍 QC1배터리;IFLEX단축키 마우스,
c_c007448,우유,1,6,3148541402.0,롯데슈퍼대전둔산점,대전 서구 청사로 281,대전 서구 둔산동 908,3166051.0,3017011200.0,2022-10-27 15:11:00.000,1.0,4600,서울저지방우유1L,
c_c006640,밀키트,0,3,,마약낙곱새,,,,,,1.0,32000,밀키트,4113510300.0
c_c002375,버스비,2,1,2198101636.0,(주)중앙고속,,,,,2022-09-21 13:38:00.000,1.0,13800,버스비,
